"temp","history","you","other","person","groupnumber","round","stage","treatment","source","id","coop","ocoop","pay","delta","suggestion","first_stage","first_round","rd","sgpe","game_type","dec_round"
1,"History",1,2,6,3,1,1,"3","230321_1349",19,1,0,"normal","high","GT",1,1,0,1,1,1
1,"History",1,1,6,7,2,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,1
1,"History",1,1,6,7,2,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,7,2,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,7,2,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,6,2,3,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,1
1,"History",2,1,6,2,3,2,"3","230321_1349",19,0,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,6,2,3,3,"3","230321_1349",19,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,4,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,5,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,6,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,7,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,8,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,2,3,9,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,6,1,4,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,1
1,"History",1,2,6,1,4,2,"3","230321_1349",19,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,1,4,3,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,1,4,4,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,6,1,4,5,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,1
1,"History",1,1,6,2,5,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,5,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,6,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,7,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,8,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,9,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,10,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,2,5,11,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,6,9,6,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,2
1,"History",1,1,6,9,6,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,6,9,6,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,6,2,7,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,2
1,"History",1,2,6,3,8,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,2
1,"History",2,2,6,3,8,2,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,3,8,3,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,3,8,4,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,3,8,5,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,3,8,6,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,3,8,7,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,6,1,9,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,2
1,"History",2,2,6,1,9,2,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,3,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,4,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,5,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,6,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,7,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,8,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,9,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,10,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,11,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,12,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,13,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,14,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,15,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,6,1,9,16,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,6,6,10,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,2
1,"History",1,1,6,6,10,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,6,6,10,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,6,6,10,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,6,4,11,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,3
1,"History",2,2,6,4,11,2,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,3
1,"History",2,2,6,4,11,3,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,12,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,6,9,12,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,12,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,12,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,12,5,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,12,6,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,7,13,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,6,7,13,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,5,14,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,6,5,14,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,2,6,9,15,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,3
1,"History",2,1,6,9,15,2,"3","230321_1349",19,0,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,5,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,6,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,7,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,15,8,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,6,9,16,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,4
1,"History",1,2,6,5,17,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,4
1,"History",2,1,6,5,17,2,"3","230321_1349",19,0,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,17,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,17,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,17,5,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,2,6,2,18,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,4
1,"History",1,1,6,4,19,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,4
1,"History",1,1,6,4,19,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,20,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,4
1,"History",1,1,6,5,20,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,20,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,5,20,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,6,6,21,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,6,6,21,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,3,22,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,6,3,22,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,6,23,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,6,6,23,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,6,23,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,6,23,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,2,6,6,23,5,"3","230321_1349",19,1,0,"normal","high","GT",0,0,0,1,1,5
1,"History",2,1,6,6,23,6,"3","230321_1349",19,0,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,6,23,7,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,6,4,24,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,4,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,5,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,6,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,7,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,4,24,8,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,2,25,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,6,2,25,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,6,5,26,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,6,5,26,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,2,6,1,27,1,"3","230321_1349",19,1,0,"normal","high","GT",1,0,0,1,1,6
1,"History",2,2,6,6,28,1,"3","230321_1349",19,0,0,"normal","high","GT",1,0,0,1,1,6
1,"History",2,2,6,6,28,2,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,6
1,"History",2,2,6,6,28,3,"3","230321_1349",19,0,0,"normal","high","GT",0,0,0,1,1,6
1,"History",1,1,6,10,29,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,6,11,30,1,"3","230321_1349",19,1,1,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,6,11,30,2,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,1,6,11,30,3,"3","230321_1349",19,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",2,2,7,4,1,1,"3","230321_1349",20,0,0,"normal","high","GT",1,1,0,1,1,1
1,"History",2,2,7,3,2,1,"3","230321_1349",20,0,0,"normal","high","GT",1,0,0,1,1,1
1,"History",2,2,7,3,2,2,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,3,2,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,3,2,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,7,4,3,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,1
1,"History",2,2,7,4,3,2,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,7,4,3,3,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,5,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,6,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,7,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,8,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,4,3,9,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,7,2,4,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,1
1,"History",1,2,7,2,4,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,2,4,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,2,4,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,7,2,4,5,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,1,7,4,5,1,"3","230321_1349",20,0,1,"normal","high","GT",1,0,0,1,1,1
1,"History",1,2,7,4,5,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,1,7,4,5,3,"3","230321_1349",20,0,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,5,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,6,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,7,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,8,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,9,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,10,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,7,4,5,11,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,1
1,"History",1,2,7,1,6,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,2
1,"History",1,2,7,1,6,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,7,1,6,3,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,1,7,6,7,1,"3","230321_1349",20,0,1,"normal","high","GT",1,0,0,1,1,2
1,"History",1,2,7,8,8,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,2
1,"History",2,2,7,8,8,2,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,8,8,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,8,8,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,8,8,5,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,8,8,6,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,8,8,7,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,1,"3","230321_1349",20,0,0,"normal","high","GT",1,0,0,1,1,2
1,"History",2,2,7,5,9,2,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,5,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,6,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,7,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,8,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,7,5,9,9,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,7,5,9,10,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,2,7,5,9,11,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,2
1,"History",2,1,7,5,9,12,"3","230321_1349",20,0,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,5,9,13,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,5,9,14,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,5,9,15,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,5,9,16,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,10,10,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,2
1,"History",1,1,7,10,10,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,10,10,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,1,7,10,10,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,2
1,"History",1,2,7,5,11,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,7,5,11,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,5,11,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,2,7,1,12,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,7,1,12,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,1,12,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,1,12,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,1,12,5,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,1,12,6,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,8,13,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,7,8,13,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,2,7,6,14,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,3
1,"History",1,2,7,6,14,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,3
1,"History",1,1,7,3,15,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,5,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,6,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,7,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,1,7,3,15,8,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,3
1,"History",1,2,7,3,16,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,4
1,"History",1,2,7,8,17,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,4
1,"History",1,2,7,8,17,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,8,17,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,8,17,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,8,17,5,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",1,1,7,10,18,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,4
1,"History",1,2,7,10,19,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,4
1,"History",1,2,7,10,19,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,7,20,1,"3","230321_1349",20,0,0,"normal","high","GT",1,0,0,1,1,4
1,"History",2,2,7,7,20,2,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,7,20,3,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,2,7,7,20,4,"3","230321_1349",20,0,0,"normal","high","GT",0,0,0,1,1,4
1,"History",2,1,7,10,21,1,"3","230321_1349",20,0,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,2,7,10,21,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,8,22,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,7,8,22,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,7,11,23,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,5,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,6,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,11,23,7,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,7,9,24,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,4,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,5,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,6,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,7,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,1,7,9,24,8,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,2,7,4,25,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,5
1,"History",1,1,7,4,25,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,5
1,"History",1,2,7,4,26,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,6
1,"History",1,2,7,4,26,2,"3","230321_1349",20,1,0,"normal","high","GT",0,0,0,1,1,6
1,"History",1,1,7,6,27,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,7,3,28,1,"3","230321_1349",20,1,1,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,7,3,28,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,1,7,3,28,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,2,7,1,29,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,6
1,"History",1,2,7,9,30,1,"3","230321_1349",20,1,0,"normal","high","GT",1,0,0,1,1,6
1,"History",1,1,7,9,30,2,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,1,7,9,30,3,"3","230321_1349",20,1,1,"normal","high","GT",0,0,0,1,1,6
1,"History",1,2,8,11,1,1,"3","230321_1349",21,1,0,"normal","high","GT",1,1,0,1,1,1
1,"History",2,2,8,3,2,1,"3","230321_1349",21,0,0,"normal","high","GT",1,0,0,1,1,1
1,"History",2,2,8,3,2,2,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,8,3,2,3,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,8,3,2,4,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",1,1,8,7,3,1,"3","230321_1349",21,1,1,"normal","high","GT",1,0,0,1,1,1
1,"History",1,2,8,7,3,2,"3","230321_1349",21,1,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,8,7,3,3,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,8,7,3,4,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
1,"History",2,2,8,7,3,5,"3","230321_1349",21,0,0,"normal","high","GT",0,0,0,1,1,1
